Class,Order,Effect_Order,Family,Effect_Family,Species,Effect_Species
Aves,Passeriformes,0.637010004,Passeridae,0.086601588,Passer montanus,0.237141481
Aves,Passeriformes,0.637010004,Petroicidae,-0.118475743,Eopsaltria griseogularis,-0.149266916
Aves,Passeriformes,0.637010004,Petroicidae,-0.118475743,Melanodryas cucullata,-0.138139695
Aves,Passeriformes,0.637010004,Petroicidae,-0.118475743,Microeca fascinans,0.016731381
Aves,Passeriformes,0.637010004,Petroicidae,-0.118475743,Petroica multicolor,-0.244448974
Aves,Passeriformes,0.637010004,Pipridae,0.076039781,Corapipo gutturalis,-0.050973957
Aves,Passeriformes,0.637010004,Pipridae,0.076039781,Lepidothrix coronata,0.017424985
Aves,Passeriformes,0.637010004,Pipridae,0.076039781,Lepidothrix serena,0.194407212
Aves,Passeriformes,0.637010004,Pipridae,0.076039781,Manacus manacus,-0.416228491
Aves,Passeriformes,0.637010004,Pipridae,0.076039781,Pipra chloromeros,-0.304001065
Aves,Passeriformes,0.637010004,Pipridae,0.076039781,Pipra erythrocephala,0.322647685
Aves,Passeriformes,0.637010004,Pipridae,0.076039781,Pipra fasciicauda,0.324784642
Aves,Passeriformes,0.637010004,Pipridae,0.076039781,Pipra pipra,0.008812663
Aves,Passeriformes,0.637010004,Pipridae,0.076039781,Piprites chloris,-0.141041112
Aves,Passeriformes,0.637010004,Pipridae,0.076039781,Tyranneutes stolzmanni,0.104573795
Aves,Passeriformes,0.637010004,Pipridae,0.076039781,Tyranneutes virescens,0.270209268
Aves,Passeriformes,0.637010004,Pittidae,-0.202370983,Pitta elegans,-0.365604688
Aves,Passeriformes,0.637010004,Pittidae,-0.202370983,Pitta erythrogaster,-0.404944966
Aves,Passeriformes,0.637010004,Pittidae,-0.202370983,Pitta sordida,-0.109345154
Aves,Passeriformes,0.637010004,Platysteiridae,0.047220144,Batis capensis,0.319694513
Aves,Passeriformes,0.637010004,Platysteiridae,0.047220144,Batis diops,-0.007221907
Aves,Passeriformes,0.637010004,Platysteiridae,0.047220144,Batis minor,-0.186904542
Aves,Passeriformes,0.637010004,Platysteiridae,0.047220144,Batis molitor,-0.018660848
Aves,Passeriformes,0.637010004,Platysteiridae,0.047220144,Platysteira castanea,0.098402652
Aves,Passeriformes,0.637010004,Ploceidae,-0.010473234,Euplectes ardens,-0.346430466
Aves,Passeriformes,0.637010004,Ploceidae,-0.010473234,Euplectes capensis,0.236054875
Aves,Passeriformes,0.637010004,Ploceidae,-0.010473234,Malimbus malimbicus,-0.053777982
Aves,Passeriformes,0.637010004,Ploceidae,-0.010473234,Ploceus baglafecht,0.064027196
Aves,Passeriformes,0.637010004,Ploceidae,-0.010473234,Ploceus bannermani,0.185264455
Aves,Passeriformes,0.637010004,Ploceidae,-0.010473234,Ploceus bicolor,0.151728307
Aves,Passeriformes,0.637010004,Ploceidae,-0.010473234,Ploceus insignis,-0.117441927
Aves,Passeriformes,0.637010004,Ploceidae,-0.010473234,Ploceus melanogaster,-0.164961342
Aves,Passeriformes,0.637010004,Polioptilidae,0.026534785,Microbates collaris,-0.083654343
Aves,Passeriformes,0.637010004,Polioptilidae,0.026534785,Polioptila caerulea,0.52669677
Aves,Passeriformes,0.637010004,Polioptilidae,0.026534785,Polioptila guianensis,-0.229198422
Aves,Passeriformes,0.637010004,Polioptilidae,0.026534785,Polioptila plumbea,-0.030325816
Aves,Passeriformes,0.637010004,Polioptilidae,0.026534785,Ramphocaenus melanurus,-0.068146811
Aves,Passeriformes,0.637010004,Pomatostomidae,0.040017068,Pomatostomus temporalis,0.173991401
Aves,Passeriformes,0.637010004,Prunellidae,0.051243003,Prunella modularis,0.222800974
Aves,Passeriformes,0.637010004,Pycnonotidae,0.187726091,Alophoixus affinis,-0.254976438
Aves,Passeriformes,0.637010004,Pycnonotidae,0.187726091,Alophoixus pallidus,0.303694217
Aves,Passeriformes,0.637010004,Pycnonotidae,0.187726091,Andropadus importunus,0.467502946
Aves,Passeriformes,0.637010004,Pycnonotidae,0.187726091,Andropadus latirostris,-0.066919296
Aves,Passeriformes,0.637010004,Pycnonotidae,0.187726091,Andropadus montanus,0.064549417
Aves,Passeriformes,0.637010004,Pycnonotidae,0.187726091,Andropadus tephrolaemus,0.103137992
Aves,Passeriformes,0.637010004,Pycnonotidae,0.187726091,Andropadus virens,0.198339993
Aves,Passeriformes,0.637010004,Pycnonotidae,0.187726091,Bleda syndactylus,-0.349641644
Aves,Passeriformes,0.637010004,Pycnonotidae,0.187726091,Criniger calurus,-0.007822372
Aves,Passeriformes,0.637010004,Pycnonotidae,0.187726091,Hypsipetes madagascariensis,0.019303865
Aves,Passeriformes,0.637010004,Pycnonotidae,0.187726091,Hypsipetes philippinus,0.187579794
Aves,Passeriformes,0.637010004,Pycnonotidae,0.187726091,Iole indica,0.131522288
Aves,Passeriformes,0.637010004,Pycnonotidae,0.187726091,Ixonotus guttatus,0.024138112
Aves,Passeriformes,0.637010004,Pycnonotidae,0.187726091,Nicator chloris,-0.183622912
Aves,Passeriformes,0.637010004,Pycnonotidae,0.187726091,Phyllastrephus albigularis,0.113064544
Aves,Passeriformes,0.637010004,Pycnonotidae,0.187726091,Phyllastrephus terrestris,0.113141253
Aves,Passeriformes,0.637010004,Pycnonotidae,0.187726091,Pycnonotus barbatus,0.217632261
Aves,Passeriformes,0.637010004,Pycnonotidae,0.187726091,Pycnonotus cafer,-0.29708093
Aves,Passeriformes,0.637010004,Pycnonotidae,0.187726091,Pycnonotus sinensis,0.032676759
Aves,Passeriformes,0.637010004,Reguliidae,0.033454935,Regulus ignicapilla,0.314038983
Aves,Passeriformes,0.637010004,Reguliidae,0.033454935,Regulus regulus,0.007472716
Aves,Passeriformes,0.637010004,Reguliidae,0.033454935,Regulus satrapa,-0.176051995
Aves,Passeriformes,0.637010004,Remizdae,0.146583087,Remiz pendulinus,0.637332959
Aves,Passeriformes,0.637010004,Rhinocryptidae,-0.031990865,Liosceles thoracicus,-0.120185103
Aves,Passeriformes,0.637010004,Rhinocryptidae,-0.031990865,Pteroptochos castaneus,0.062490858
Aves,Passeriformes,0.637010004,Rhinocryptidae,-0.031990865,Pteroptochos tarnii,-0.167785477
Aves,Passeriformes,0.637010004,Rhinocryptidae,-0.031990865,Scelorchilus rubecula,-0.121595365
Aves,Passeriformes,0.637010004,Rhinocryptidae,-0.031990865,Scytalopus magellanicus,0.207981055
Aves,Passeriformes,0.637010004,Rhipiduridae,-0.027002215,Rhipidura dedemi,0.043095494
Aves,Passeriformes,0.637010004,Rhipiduridae,-0.027002215,Rhipidura fuliginosa,-0.103863908
Aves,Passeriformes,0.637010004,Rhipiduridae,-0.027002215,Rhipidura leucophrys,0.137449135
Aves,Passeriformes,0.637010004,Rhipiduridae,-0.027002215,Rhipidura superflua,-0.194084452
Aves,Passeriformes,0.637010004,Sittidae,-0.026563702,Sitta canadensis,-0.188040866
Aves,Passeriformes,0.637010004,Sittidae,-0.026563702,Sitta carolinensis,-0.078931455
Aves,Passeriformes,0.637010004,Sittidae,-0.026563702,Sitta europaea,0.034599715
Aves,Passeriformes,0.637010004,Sittidae,-0.026563702,Sitta pygmaea,0.116875496
Aves,Passeriformes,0.637010004,Sturnidae,-0.044001272,Acridotheres tristis,-0.242378573
Aves,Passeriformes,0.637010004,Sturnidae,-0.044001272,Aplonis atrifusca,0.633622023
Aves,Passeriformes,0.637010004,Sturnidae,-0.044001272,Aplonis panayensis,-0.20258725
Aves,Passeriformes,0.637010004,Sturnidae,-0.044001272,Aplonis tabuensis,0.018737746
Aves,Passeriformes,0.637010004,Sturnidae,-0.044001272,Basilornis corythaix,-0.258464763
Aves,Passeriformes,0.637010004,Sturnidae,-0.044001272,Onychognathus morio,-0.375748227
Aves,Passeriformes,0.637010004,Sturnidae,-0.044001272,Sarcops calvus,0.008373064
Aves,Passeriformes,0.637010004,Sturnidae,-0.044001272,Sturnus vulgaris,0.227131542
Aves,Passeriformes,0.637010004,Sylviidae,0.187356345,Acrocephalus gracilirostris,0.246617539
Aves,Passeriformes,0.637010004,Sylviidae,0.187356345,Bradypterus baboecala,-0.005132698
Aves,Passeriformes,0.637010004,Sylviidae,0.187356345,Bradypterus bangwaensis,0.096248611
Aves,Passeriformes,0.637010004,Sylviidae,0.187356345,Bradypterus carpalis,0.044714362
Aves,Passeriformes,0.637010004,Sylviidae,0.187356345,Bradypterus cinnamomeus,-0.000148696
Aves,Passeriformes,0.637010004,Sylviidae,0.187356345,Cettia cetti,0.694441899
Aves,Passeriformes,0.637010004,Sylviidae,0.187356345,Chloropeta natalensis,-0.192684771
Aves,Passeriformes,0.637010004,Sylviidae,0.187356345,Eremomela badiceps,-0.128017176
Aves,Passeriformes,0.637010004,Sylviidae,0.187356345,Hylia prasina,0.107778851
Aves,Passeriformes,0.637010004,Sylviidae,0.187356345,Phylloscopus collybita,-0.250696264
Aves,Passeriformes,0.637010004,Sylviidae,0.187356345,Phylloscopus laetus,-0.04842979
Aves,Passeriformes,0.637010004,Sylviidae,0.187356345,Phylloscopus poliocephalus,0.115229432
Aves,Passeriformes,0.637010004,Sylviidae,0.187356345,Phylloscopus ruficapilla,0.168119763
Aves,Passeriformes,0.637010004,Sylviidae,0.187356345,Sylvia atricapilla,-0.001181988
Aves,Passeriformes,0.637010004,Sylviidae,0.187356345,Sylvia melanocephala,0.194771338
Aves,Passeriformes,0.637010004,Sylviidae,0.187356345,Sylvia sarda,0.161812303
Aves,Passeriformes,0.637010004,Sylviidae,0.187356345,Sylvia undata,-0.388830497
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Cercomacra cinerascens,0.177811354
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Cercomacra tyrannina,-0.183903212
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Cymbilaimus lineatus,-0.096417639
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Dichrozona cincta,-0.010719346
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Drymophila squamata,-0.276173206
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Epinecrophylla leucophthalma,0.062262727
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Gymnopithys rufigula,-0.002434088
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Gymnopithys salvini,-0.373657593
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Herpsilochmus stictocephalus,-0.03255002
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Herpsilochmus sticturus,-0.183903212
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Hylophylax naevius,0.043343353
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Hypocnemis cantator,0.306611618
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Hypocnemoides maculicauda,-0.373657593
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Microrhopias quixensis,-0.10657009
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Myrmeciza atrothorax,-0.074647082
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Myrmeciza ferruginea,0.338617385
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Myrmeciza fortis,-0.259163324
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Myrmeciza goeldii,-0.19218847
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Myrmeciza hemimelaena,0.103774923
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Myrmeciza hyperythra,0.050021548
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Myrmoborus myotherinus,0.235672675
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Myrmornis torquata,0.045085327
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Myrmotherula axillaris,0.207353503
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Myrmotherula brachyura,0.275591012
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Myrmotherula guttata,0.118347906
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Myrmotherula gutturalis,0.118803171
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Myrmotherula hauxwelli,0.136921771
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Myrmotherula iheringi,-0.0776942
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Myrmotherula longipennis,0.198823671
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Myrmotherula menetriesii,0.217492114
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Myrmotherula sclateri,-0.030174785
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Myrmotherula urosticta,0.053209835
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Percnostola lophotes,-0.373657593
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Percnostola rufifrons,0.113967357
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Phlegopsis nigromaculata,0.075541793
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Pithys albifrons,0.263413372
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Pygiptila stellaris,0.073658991
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Rhegmatorhina melanosticta,-0.058407915
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Sakesphorus melanothorax,-0.14704429
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Schistocichla leucostigma,-0.028544524
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Sclateria naevia,-0.373657593
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Terenura humeralis,0.036800069
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Terenura spodioptila,-0.0914657
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Thamnomanes ardesiacus,0.200367773
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Thamnomanes caesius,0.118803171
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Thamnomanes schistogynus,0.136921771
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Thamnophilus aethiops,-0.259163324
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Thamnophilus amazonicus,0.045085327
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Thamnophilus murinus,0.143319234
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Thamnophilus punctatus,-0.117454187
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Thamnophilus schistaceus,0.129237581
Aves,Passeriformes,0.637010004,Thamnophilidae,0.032382696,Willisornis poecilinotus,-0.162813661
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Buthraupis montana,0.136030685
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Chlorophanes spiza,0.019073974
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Cyanerpes caeruleus,0.105037882
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Cyanerpes cyaneus,0.165778777
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Dacnis cayana,0.285823108
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Dacnis lineata,-0.047893147
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Eucometis penicillata,-0.257900364
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Euphonia cayennensis,0.007947096
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Euphonia chrysopasta,-0.069710884
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Euphonia minuta,-0.104171938
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Euphonia rufiventris,0.144272039
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Euphonia xanthogaster,-0.037197084
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Hemithraupis flavicollis,-0.465395736
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Hemithraupis guira,-0.318549849
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Lamprospiza melanoleuca,-0.296732112
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Lanio fulvus,0.085582444
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Lanio versicolor,0.02977777
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Ramphocelus carbo,0.224767201
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Tachyphonus cristatus,-0.08760071
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Tachyphonus luctuosus,-0.082318981
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Tachyphonus rufiventer,0.02977777
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Tachyphonus surinamus,0.319232199
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Tangara callophrys,-0.218666207
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Tangara chilensis,0.246095203
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Tangara gyrola,-0.010896917
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Tangara mexicana,0.00774087
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Tangara nigrocincta,-0.333160476
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Tangara punctata,-0.106547173
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Tangara schrankii,0.077297185
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Tangara velia,0.023690462
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Thraupis palmarum,0.160778598
Aves,Passeriformes,0.637010004,Thraupidae,-0.074092911,Thraupis sayaca,0.045887546
Aves,Passeriformes,0.637010004,Timaliidae,0.051271286,Alcippe poioicephala,0.317412455
Aves,Passeriformes,0.637010004,Timaliidae,0.051271286,Chamaea fasciata,0.111742089
Aves,Passeriformes,0.637010004,Timaliidae,0.051271286,Erpornis zantholeuca,0.119782559
Aves,Passeriformes,0.637010004,Timaliidae,0.051271286,Horizorhinus dohrni,0.226106997
Aves,Passeriformes,0.637010004,Timaliidae,0.051271286,Malacocincla abbotti,-0.045373587
Aves,Passeriformes,0.637010004,Timaliidae,0.051271286,Neomixis tenella,0.071203321
Aves,Passeriformes,0.637010004,Timaliidae,0.051271286,Pellorneum ruficeps,-0.316602338
Aves,Passeriformes,0.637010004,Timaliidae,0.051271286,Pomatorhinus horsfieldii,-0.26280856
Aves,Passeriformes,0.637010004,Timaliidae,0.051271286,Pomatorhinus schisticeps,-0.112765038
Aves,Passeriformes,0.637010004,Timaliidae,0.051271286,Pseudoalcippe abyssinica,0.114226052
Aves,Passeriformes,0.637010004,Troglodytidae,-0.132270895,Campylorhynchus brunneicapillus,-0.077819952
Aves,Passeriformes,0.637010004,Troglodytidae,-0.132270895,Campylorhynchus turdinus,-0.015069569
Aves,Passeriformes,0.637010004,Troglodytidae,-0.132270895,Cyphorhinus arada,0.12920501
Aves,Passeriformes,0.637010004,Troglodytidae,-0.132270895,Microcerculus bambla,0.044853362
Aves,Passeriformes,0.637010004,Troglodytidae,-0.132270895,Microcerculus marginatus,-0.082044423
Aves,Passeriformes,0.637010004,Troglodytidae,-0.132270895,Salpinctes obsoletus,-0.385714756
Aves,Passeriformes,0.637010004,Troglodytidae,-0.132270895,Thryomanes bewickii,0.011724267
Aves,Passeriformes,0.637010004,Troglodytidae,-0.132270895,Thryothorus coraya,-0.014990514
Aves,Passeriformes,0.637010004,Troglodytidae,-0.132270895,Thryothorus genibarbis,-0.311032961
Aves,Passeriformes,0.637010004,Troglodytidae,-0.132270895,Thryothorus ludovicianus,-0.119778215
Aves,Passeriformes,0.637010004,Troglodytidae,-0.132270895,Troglodytes aedon,-0.028717819
Aves,Passeriformes,0.637010004,Troglodytidae,-0.132270895,Troglodytes troglodytes,0.274281015
Aves,Passeriformes,0.637010004,Turdidae,-0.042558617,Alethe diademata,-0.15548043
Aves,Passeriformes,0.637010004,Turdidae,-0.042558617,Catharus guttatus,-0.290897437
Aves,Passeriformes,0.637010004,Turdidae,-0.042558617,Myadestes townsendi,-0.146127672
Aves,Passeriformes,0.637010004,Turdidae,-0.042558617,Myophonus horsfieldii,-0.303122194
Aves,Passeriformes,0.637010004,Turdidae,-0.042558617,Sialia mexicana,0.054689046
Aves,Passeriformes,0.637010004,Turdidae,-0.042558617,Sialia sialis,-0.029562553
Aves,Passeriformes,0.637010004,Turdidae,-0.042558617,Stizorhina fraseri,-0.007252906
Aves,Passeriformes,0.637010004,Turdidae,-0.042558617,Turdus albicollis,0.399763837
Aves,Passeriformes,0.637010004,Turdidae,-0.042558617,Turdus amaurochalinus,0.027244189
Aves,Passeriformes,0.637010004,Turdidae,-0.042558617,Turdus falcklandii,-0.078006332
Aves,Passeriformes,0.637010004,Turdidae,-0.042558617,Turdus fumigatus,-0.100575735
Aves,Passeriformes,0.637010004,Turdidae,-0.042558617,Turdus fuscater,0.31828916
Aves,Passeriformes,0.637010004,Turdidae,-0.042558617,Turdus hauxwelli,0.122836787
Aves,Passeriformes,0.637010004,Turdidae,-0.042558617,Turdus merula,0.300578117
Aves,Passeriformes,0.637010004,Turdidae,-0.042558617,Turdus migratorius,-0.25341962
Aves,Passeriformes,0.637010004,Turdidae,-0.042558617,Turdus olivaceus,0.248431406
Aves,Passeriformes,0.637010004,Turdidae,-0.042558617,Turdus pelios,0.06185804
Aves,Passeriformes,0.637010004,Turdidae,-0.042558617,Turdus philomelos,0.053361213
Aves,Passeriformes,0.637010004,Turdidae,-0.042558617,Turdus pilaris,-0.201615892
Aves,Passeriformes,0.637010004,Turdidae,-0.042558617,Turdus viscivorus,-0.279846939
Aves,Passeriformes,0.637010004,Turdidae,-0.042558617,Zoothera dohertyi,0.073814038
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Agriornis lividus,-0.11289157
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Agriornis montanus,-0.334761548
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Anairetes parulus,0.220995054
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Attila bolivianus,0.022028668
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Attila spadiceus,0.054926836
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Camptostoma obsoletum,0.058239537
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Colorhamphus parvirostris,0.05006268
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Conopias albovittatus,0.116744219
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Contopus albogularis,-0.131699758
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Corythopis torquatus,0.145684553
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Elaenia albiceps,0.890745842
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Elaenia flavogaster,-0.251534272
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Hemitriccus josephinae,-0.017205489
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Hemitriccus minor,0.164263634
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Hemitriccus zosterops,0.279035909
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Lathrotriccus euleri,-0.139985016
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Legatus leucophaius,-0.139985016
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Leptopogon amaurocephalus,-0.1356957
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Lessonia rufa,-0.261050011
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Mionectes macconnelli,0.2298083
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Mionectes oleagineus,-0.006204462
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Mionectes olivaceus,-0.053723877
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Muscisaxicola alpinus,-0.353574743
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Myiarchus ferox,0.038306045
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Myiobius barbatus,0.254665213
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Myiodynastes maculatus,-0.072108528
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Myiopagis gaimardii,0.032276488
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Myiornis auricularis,0.320326819
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Myiornis ecaudatus,0.196089587
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Myiozetetes similis,-0.123540775
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Onychorhynchus coronatus,-0.235193
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Ornithion inerme,-0.092465601
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Pitangus sulphuratus,-0.106918955
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Platyrinchus coronatus,0.319833314
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Platyrinchus mystaceus,0.09728878
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Platyrinchus platyrhynchos,0.089003522
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Platyrinchus saturatus,0.049769365
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Pyrocephalus rubinus,-0.171752935
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Ramphotrigon fuscicauda,-0.20695987
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Ramphotrigon ruficauda,-0.023876653
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Rhynchocyclus olivaceus,-0.017205489
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Rhytipterna simplex,0.124132099
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Sayornis nigricans,0.048139499
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Sayornis saya,-0.283598193
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Sirystes sibilator,-0.113877963
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Terenotriccus erythrurus,-0.175395845
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Todirostrum chrysocrotaphum,-2.80892064337603e-05
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Todirostrum pictum,0.075232023
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Tolmomyias assimilis,0.003494192
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Tolmomyias flaviventris,0.071505065
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Tolmomyias poliocephalus,-0.025490747
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Tyrannulus elatus,-0.055606679
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Tyrannus melancholicus,-0.408852448
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Xolmis pyrope,-0.068632832
Aves,Passeriformes,0.637010004,Tyrannidae,-0.104871382,Zimmerius gracilipes,-0.288754576
Aves,Passeriformes,0.637010004,Vangidae,-0.059180766,Cyanolanius madagascariensis,0.025756023
Aves,Passeriformes,0.637010004,Vangidae,-0.059180766,Leptopterus viridis,-0.356229306
Aves,Passeriformes,0.637010004,Vangidae,-0.059180766,Newtonia brunneicauda,0.201681662
Aves,Passeriformes,0.637010004,Vangidae,-0.059180766,Schetba rufa,0.113212846
Aves,Passeriformes,0.637010004,Vangidae,-0.059180766,Xenopirostris damii,-0.241735037
